X,Y,OBJECTID,CAM_NUM,NOTES,LOCATION,PROJ,XCOORD,YCOORD,created_user,created_date,last_edited_user,last_edited_date
-8527091.31982118,4754637.75117365,281,3003, ,Elarton Ct and 9th St,Brooklyn Homes,-76.60016244,39.2297618,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527075.45237027,4754678.01131801,282,3002, ,Gretna and 9th St,Brooklyn Homes,-76.6000199,39.23004195,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526902.7991516,4754607.54499357,283,3001, ,Gretna Ct and 10th St,Brooklyn Homes,-76.59846893,39.22955161,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527027.98962744,4754389.30874569,284,3006, ,Elarton Ct and Herndon Ct,Brooklyn Homes,-76.59959353,39.22803299,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526969.29744861,4754494.21863621,285,3005, ,Back of community Center,Brooklyn Homes,-76.59906629,39.22876302,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527252.36278836,4754724.478309,286,3004, ,8th St and Elarton Ct,Brooklyn Homes,-76.60160911,39.23036529,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527042.9004807,4754146.43401864,287,3007, ,10th St and 6th Street,Brooklyn Homes,-76.59972748,39.22634289,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527070.49696047,4766253.83041024,288,1213, ,Harford Ave and E Lafayette Ave,North Ave East,-76.59997538,39.31054564,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526717.83306004,4766113.77094181,289,1215, ,N Bond St and E Lanvale St,North Ave East,-76.59680735,39.30957215,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526292.1611152,4766139.07663551,290,1216, ,Rutland and E Lanvale St,North Ave East,-76.59298347,39.30974804,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525993.64076039,4766137.71113372,291,1221, ,N Washington St and E Lanvale St,North Ave East,-76.59030182,39.30973855,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526129.66304851,4766279.97624154,292,1220, ,N Wolfe St and E Lafayette Ave,North Ave East,-76.59152373,39.31072737,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526138.777844,4765995.48284728,293,1219, ,N Wolfe St and E Federal St,North Ave East,-76.5916056,39.30874998,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526262.55553818,4765967.75794104,294,1218, ,E Federal St and Rutland Ave,North Ave East,-76.59271752,39.30855727,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526492.22148692,4765966.54165249,295,1217, ,E Federal St and N Broadway,North Ave East,-76.59478064,39.30854882,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527144.31626835,4765924.10835173,296,1214, ,Harford Ave and E Federal St,North Ave East,-76.60063851,39.30825388,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527346.77027353,4766210.50665656,297,1212, ,Aisquith St and E Lafayette Ave,North Ave East,-76.60245718,39.31024452,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531653.33092364,4766651.54696402,298,756, ,Druid Hill Ave and Retreat St,Mondawmin,-76.64114366,39.31330991,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531950.9205633,4766366.5686249,299,755, ,Pennsylvania Ave and Retreat St,Mondawmin,-76.64381696,39.31132922,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532264.28696145,4766462.11520016,300,754, ,N Fulton Ave and Clifton Ave,Mondawmin,-76.64663197,39.31199331,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532247.32446632,4766635.8380514,301,753, ,N Fulton Ave & Pennsylvania Ave,Mondawmin,-76.6464796,39.31320073,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532710.74846474,4767136.09902495,302,752, ,Reisterstown Rd and Gwynn Falls Pkwy,Mondawmin,-76.6506426,39.31667756,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532906.70503351,4767379.87937237,303,751, ,Reisterstown Rd and Liberty Heights Ave,Mondawmin,-76.65240291,39.31837178,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532061.29505918,4764838.28086482,304,742, ,WD Roof 2,North Ave West,-76.64480847,39.30070621,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8525410.59083711,4764474.55174945,305,629, ,Patterson Park Playground,Monument,-76.58506419,39.29817772,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527946.71064153,4767735.53360703,306,539, ,Matthews St and E 27th St,Greenmount,-76.60784654,39.32084342,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526767.10873724,4773229.57846666,307,3106, ,Firehouse 2,Alameda,-76.59724999,39.35901361,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526448.38523763,4773315.02555957,308,3104, ,The Alameda and Walters Ave,Alameda,-76.59438685,39.35960709,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526730.37846485,4773290.87368936,309,3105, ,Firehouse 1,Alameda,-76.59692004,39.35943934,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530433.77116366,4763449.75207739,310,2813, ,W Lexington St and N Freemont Ave,Poppleton,-76.63018818,39.29105325,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530506.214744,4763676.42161632,311,2812, ,W Saratoga St and N Freemont Ave,Poppleton,-76.63083895,39.29262913,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530659.65664186,4763116.75472843,312,2811, ,W Baltimore St and N Poppleton St,Poppleton,-76.63221734,39.28873808,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530667.07727856,4763449.57219057,313,2810, ,W Lexington St and N Poppleton St,Poppleton,-76.632284,39.291052,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530825.29775215,4763131.37508521,314,2809, ,W Baltimore St and N Schroeder St,Poppleton,-76.63370532,39.28883973,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530863.82495264,4763639.41250792,315,2808, ,W Saratoga St and N Schroeder St,Poppleton,-76.63405141,39.29237184,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531171.78079463,4763111.24323336,316,2807, ,W Baltimore St and N Carrolton Ave,Poppleton,-76.63681783,39.28869976,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531334.22431823,4763097.95365871,317,2806, ,W Baltimore St and N Carey St,Poppleton,-76.63827708,39.28860736,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531313.0184345,4763256.14745803,318,2805, ,W Fayette St and N Carey St,Poppleton,-76.63808659,39.28970722,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531463.31344164,4763091.40818654,319,2804, ,W Baltimore St and N Calhoun St,Poppleton,-76.63943671,39.28856185,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531804.54593626,4763068.62896023,320,2803, ,W Baltimore St and N Gilmor St,Poppleton,-76.64250205,39.28840348,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531954.44078724,4762988.73956143,321,2802, ,Frederick Ave and S Mount St,Poppleton,-76.64384858,39.28784803,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531938.41344766,4763040.13605172,322,2801, ,W Baltimore St and S Mount St,Poppleton,-76.6437046,39.28820537,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527646.01335558,4766551.95259926,323,1211, ,E 20th St and Cecil Ave,North Ave East,-76.60514533,39.3126177,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530866.75914737,4763934.12701684,324,1134, ,N Schroeder St and W Franklin St,Heritage Crossing,-76.63407777,39.29442074,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8539082.84052162,4766145.32714852,325,1992, ,N Forest Park & Muth Ave,Forest Park,-76.70788406,39.30979149,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527251.19245471,4764436.19159339,326,2228, ,633 Aisquith St,Latrobe,-76.60159859,39.29791105,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532286.10492255,4763042.76261455,327,1061, ,W Baltimore St & S Monroe St,Shipley Hill,-76.64682797,39.28822364,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532613.98906074,4762573.17557752,328,1060, ,W Pratt St & S Pulaski St,Shipley Hill,-76.6497734,39.28495867,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532622.37060569,4762679.91082706,329,1059, ,Frederick Ave & S Pulaski St,Shipley Hill,-76.64984869,39.28570079,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532637.17511002,4763001.17461483,330,1057, ,W Baltimore St & S Pulaski St,Shipley Hill,-76.64998168,39.28793449,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532651.41875516,4762875.71042578,331,1058, ,Hollins St & S Pulaski St,Shipley Hill,-76.65010964,39.28706216,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533065.72818093,4762979.82946841,332,1056, ,W Baltimore St & N Calverton Rd,Shipley Hill,-76.65383144,39.28778608,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533277.9677025,4762349.26370928,333,1055, ,Frederick Ave & S Catherine St,Shipley Hill,-76.65573802,39.28340179,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533156.17565412,4762469.78175453,334,1054, ,Frederick Ave & Willard St,Shipley Hill,-76.65464395,39.28423976,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533298.68933407,4762546.83454919,335,1053, ,W Pratt St & S Catherine St,Shipley Hill,-76.65592417,39.28477552,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533322.05397233,4762702.43827407,336,1052, ,W Lombard St & S Catherine St,Shipley Hill,-76.65613405,39.28585743,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533325.13265591,4762983.00105358,337,1051, ,W Baltimore St & S Catherine St,Shipley Hill,-76.65616171,39.28780813,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530988.25876057,4762671.79067736,338,1030, ,W Pratt St & S Arlington Ave,Tri-District,-76.63516922,39.28564433,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8519370.75625365,4760802.80458619,339,411, ,Dundalk Ave & Holabird Ave,Dundalk,-76.53080745,39.27264816,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527795.14415222,4765356.34244157,340,545, ,Homewood Ave and Mura St,Greenmount,-76.60648499,39.3043074,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526865.41197459,4765490.42566049,341,1222, ,E Preston St and N Caroline St,North Ave East,-76.59813307,39.30523941,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531970.33764823,4765593.33815062,342,2115, ,Admin Building,Gilmor,-76.64399138,39.30595476,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531971.18204393,4765617.68516008,343,2133, ,Community Center Alley,Gilmor,-76.64399897,39.30612399,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532042.03173992,4765554.10303602,344,2114, ,1518 Mountmor Ct,Gilmor,-76.64463542,39.30568204,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532039.18645217,4765649.40935563,345,2113, ,1520 Mountmor Ct,Gilmor,-76.64460986,39.3063445,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532088.22393056,4765786.23244553,346,2104, ,1641 Bakbury Ct,Gilmor,-76.64505037,39.30729554,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532042.8950451,4765798.19305039,347,2110, ,1640 Mountmor Ct,Gilmor,-76.64464318,39.30737867,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531971.89205889,4765720.56309242,348,2109, ,1601 Vincent Ct,Gilmor,-76.64400535,39.30683908,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527165.84645788,4754723.30479507,349,3008, ,813 Gretna Ct,Brooklyn Homes,-76.60083192,39.23035712,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527219.22394036,4754623.3906461,350,3010, ,801 Clintwood Ct,Brooklyn Homes,-76.60131142,39.22966187,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527280.02809917,4754635.43909212,351,3011, ,813 Herndon Ct,Brooklyn Homes,-76.60185763,39.22974571,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527138.59721375,4754588.64955298,352,3012, ,815 Glade Ct,Brooklyn Homes,-76.60058714,39.22942013,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8527167.63799728,4754531.23678447,353,3009, ,827 Clintwood Ct,Brooklyn Homes,-76.60084802,39.22902062,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528710.39054851,4762178.61185604,354,1551, ,S Charles & Lee,Stadium,-76.61470679,39.2822152,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528699.95525585,4762009.13033763,355,1552, ,S Charles & W Hill,Stadium,-76.61461305,39.28103674,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528831.51234754,4762002.89480665,356,1556, ,S Hanover & W Hill,Stadium,-76.61579485,39.28099338,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528513.00303712,4761955.21024692,357,1572, ,Key Hwy & Light,Stadium,-76.61293363,39.28066181,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529095.91060359,4761767.70284944,358,1557, ,S Sharp & W Henrietta,Stadium,-76.61816997,39.27935798,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528793.24922477,4761525.10389961,359,1573, ,S Hanover & W Hamburg St,Stadium,-76.61545112,39.27767103,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528665.63729328,4761414.69924929,360,1567, ,S Charles & Cross,Stadium,-76.61430476,39.2769033,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529066.22336835,4761417.81708015,361,1559, ,Leadenhall & W Cross,Stadium,-76.61790329,39.27692498,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528678.3835661,4761705.20727702,362,1565, ,S Charles & Henrietta,Stadium,-76.61441927,39.27892341,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526789.39639798,4754510.93405648,363,3013, ,4133 Hyden Ct,Brooklyn Homes,-76.59745021,39.22887934,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530851.56611288,4759428.78958971,364,385, ,Annapolis & Kent,Waterview,-76.63394129,39.26309229,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530804.32449582,4759521.26863587,365,386, ,Annapolis & Wenburn,Waterview,-76.63351691,39.26373549,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530981.24787486,4759118.53650271,366,384, ,Engine 58 Annapolis Rd,Waterview,-76.63510624,39.26093439,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529996.52637009,4762358.69323718,367,1716, ,S Martin Luther King Jr. Blvd & Washington Blvd,Pigtown,-76.62626034,39.28346735,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536272.36202386,4768681.55345417,368,873, ,Liberty Heights Ave & Garrison Blvd,Park Heights,-76.68263711,39.32741744,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526476.56570128,4765008.5462862,369,3316, ,Broadway & Eager,EBDI,-76.59464,39.30188979,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528998.85471931,4761559.68813656,370,1574, ,W Hamburg St & Leadenhall St,Stadium,-76.61729811,39.27791152,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528959.36171932,4761227.97273907,371,1575, ,Race St & W West St,Stadium,-76.61694334,39.27560482,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526717.34582507,4763953.91988756,372,254, ,200 Douglass Ct,Douglas,-76.59680297,39.29455834,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526795.41403727,4763898.18160694,373,253, ,1438 May Ct,Douglas,-76.59750427,39.29417085,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526833.01718472,4763895.99805338,374,252, ,1420 May Ct,Douglas,-76.59784206,39.29415567,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526637.43655553,4763930.97195242,375,255, ,1537 Mulliken Ct,Douglas,-76.59608513,39.29439881,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526572.15719803,4763974.24871037,376,256, ,217 Beale Ct,Douglas,-76.59549872,39.29469967,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526896.04265001,4763936.46783622,377,251, ,1419 Mulliken Ct,Douglas,-76.59840823,39.29443702,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8526746.53940199,4763832.96298681,378,257, ,200 Douglass Ct,Douglas,-76.59706522,39.29371744,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537108.00768689,4771575.29988562,379,874, ,Reisterstown & Rogers,Park Heights,-76.69014384,39.34752261,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536524.07575083,4770300.62588267,380,875, ,Garrison & Penhurst,Park Heights,-76.68489829,39.33866714,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533423.73217798,4767270.23423351,381,757, ,Mondawmin Covid Site,Mondawmin,-76.65704744,39.31760978,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529691.09648713,4762582.09394369,382,1751, ,Russell & Washington,Ridgley's Delight,-76.62351662,39.28502067,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529945.35717111,4762606.17418732,383,1752, ,Penn & Portland,Ridgley's Delight,-76.62580068,39.2851881,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529841.8841511,4762469.46165595,384,1753, ,Warner & Washington,Ridgley's Delight,-76.62487117,39.28423754,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529947.55141101,4762526.72334975,385,1754, ,Melvin & Penn,Ridgley's Delight,-76.62582039,39.28463568,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535465.71505835,4772406.35123438,386,844, ,Grandstands 4,Park Heights,-76.67539088,39.35329552,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8530539.56915963,4763468.67262826,387,2913, ,801 W Lexington,Poe Homes,-76.63113858,39.29118479,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528304.29999355,4766602.03496784,388,542, ,Barclay & 20.5,Greenmount,-76.61105882,39.31296579,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529135.73709101,4764779.6544343,389,2604, ,Park Ave & Read St,Midtown Fixed,-76.61852774,39.30029867,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528833.56224725,4764896.45883838,390,2605, ,N Charles St and Eager St,Midtown Fixed,0,0,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528833.56224725,4764896.45883838,391,2605, ,N Charles St and Eager St,Midtown Fixed,0,0,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528833.56224725,4764896.45883838,392,2605, ,N Charles St and Eager St,Midtown Fixed,0,0,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528833.56224725,4764896.45883838,393,2605, ,N Charles St and Eager St,Midtown Fixed,0,0,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528859.26255964,4765397.64667728,394,2608, ,N Charles St and Preston St,Midtown Fixed,-76.61604413,39.3045945,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528859.26255964,4765397.64667728,395,2608, ,N Charles St and Preston St,Midtown Fixed,-76.61604413,39.3045945,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528859.26255964,4765397.64667728,396,2608, ,N Charles St and Preston St,Midtown Fixed,0,0,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528859.26255964,4765397.64667728,397,2608, ,N Charles St and Preston St,Midtown Fixed,0,0,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529405.16282993,4763464.27789884,837,1, ,Eutaw and Lexington Market,Downtown,-76.62094803,39.29115424,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529396.75821112,4763344.10679572,838,2, ,Eutaw and Fayette,Downtown,-76.62087253,39.29031876,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529387.94364972,4763208.41967009,839,3, ,Eutaw and Baltimore,Downtown,-76.62079335,39.28937539,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529408.40260716,4763094.91773104,840,4, ,Eutaw and Redwood,Downtown,-76.62097714,39.28858625,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529380.27597014,4762954.5098684,841,5, ,Eutaw and Lombard,Downtown,-76.62072447,39.28761004,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529397.24580114,4762619.94986169,842,6, ,Eutaw and Camden,Downtown,-76.62087691,39.28528389,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529543.82449604,4762773.33742526,843,7, ,Paca and Pratt,Downtown,-76.62219365,39.28635038,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529712.06784576,4762916.14164118,844,8, ,Greene and Lombard,Downtown,-76.62370501,39.28734327,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529723.20019136,4763171.41569804,845,9, ,Greene and Baltimore,Downtown,-76.62380501,39.28911811,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529727.29439634,4763347.11057325,846,10, ,Greene and Fayette,Downtown,-76.62384179,39.29033964,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529729.7549538,4763501.58431249,847,11, ,Greene and Lexington,Downtown,-76.62386389,39.29141361,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529549.93023569,4763360.50796996,848,12, ,N Paca St and W Fayette St,Downtown,-76.6222485,39.29043279,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529209.49153591,4762934.67132229,849,13, ,S Howard St and W Lombard St,Downtown,-76.61919029,39.28747211,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529221.8203498,4762743.28944008,850,14, ,S Howard St and W Pratt St,Downtown,-76.61930104,39.28614146,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529192.76470514,4762633.91092,851,15, ,S Howard St and W Camden St,Downtown,-76.61904003,39.28538096,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528890.12176451,4762774.83724387,852,16, ,S Hanover and W Pratt St,Downtown,-76.61632134,39.28636081,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529060.61376049,4762970.36934283,853,17, ,Hopkins Pl and W Lombard St,Downtown,-76.6178529,39.2877203,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529090.64658695,4763225.20501496,854,18, ,Park Ave and W Baltimore St,Downtown,-76.61812269,39.28949209,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529246.88806436,4763196.94106933,855,19, ,S Howard St and W Baltimore St,Downtown,-76.61952623,39.28929558,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529252.48061839,4763347.60626353,856,20, ,N Howard St and W Fayette St,Downtown,-76.61957647,39.29034309,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529262.19435582,4763530.55677508,857,21, ,N Howard St and W Lexington St,Downtown,-76.61966373,39.29161504,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8529073.44177529,4763543.32175087,858,22, ,Park Ave and W Lexington St,Downtown,-76.61796813,39.29170378,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8528996.66680847,4763518.68181171,859,23, ,N Liberty St and W Lexington St,Downtown,-76.61727845,39.29153248,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
